Row ID,Table Code,Table Name,Variable Code,Variable,Value,Variable Unit,Date
19000_2019Q4_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,7618380,Thousands of dollars,12/31/2019
19000_2020Q1_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,7450792,Thousands of dollars,03/31/2020
19000_2020Q2_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,7576491,Thousands of dollars,06/30/2020
19000_2020Q3_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,7724689,Thousands of dollars,09/30/2020
19000_2020Q4_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,8085256,Thousands of dollars,12/31/2020
19000_2021Q1_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,8403708,Thousands of dollars,03/31/2021
19000_2021Q2_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,8487338,Thousands of dollars,06/30/2021
19000_2021Q3_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,8739399,Thousands of dollars,09/30/2021
19000_2021Q4_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,9321295,Thousands of dollars,12/31/2021
19000_2022Q1_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,11475368,Thousands of dollars,03/31/2022
19000_2022Q2_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,11862968,Thousands of dollars,06/30/2022
19000_2022Q3_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,13122924,Thousands of dollars,09/30/2022
19000_2022Q4_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,13249800,Thousands of dollars,12/31/2022
19000_2023Q1_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,13353968,Thousands of dollars,03/31/2023
19000_2023Q2_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,12881048,Thousands of dollars,06/30/2023
19000_2023Q3_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,12801148,Thousands of dollars,09/30/2023
19000_2023Q4_SQINC5N-530_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-530,Private nonfarm earnings: Nondurable goods manufacturing,12819272,Thousands of dollars,12/31/2023
19000_1998Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,353952,Thousands of dollars,03/31/1998
19000_1998Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,348228,Thousands of dollars,06/30/1998
19000_1998Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,359424,Thousands of dollars,09/30/1998
19000_1998Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,378768,Thousands of dollars,12/31/1998
19000_1999Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,394956,Thousands of dollars,03/31/1999
19000_1999Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,407352,Thousands of dollars,06/30/1999
19000_1999Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,388328,Thousands of dollars,09/30/1999
19000_1999Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,376844,Thousands of dollars,12/31/1999
19000_2000Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,387272,Thousands of dollars,03/31/2000
19000_2000Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,357796,Thousands of dollars,06/30/2000
19000_2000Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,367268,Thousands of dollars,09/30/2000
19000_2000Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,375688,Thousands of dollars,12/31/2000
19000_2001Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,460744,Thousands of dollars,03/31/2001
19000_2001Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,456812,Thousands of dollars,06/30/2001
19000_2001Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,476228,Thousands of dollars,09/30/2001
19000_2001Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,473396,Thousands of dollars,12/31/2001
19000_2002Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,474816,Thousands of dollars,03/31/2002
19000_2002Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,493288,Thousands of dollars,06/30/2002
19000_2002Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,517868,Thousands of dollars,09/30/2002
19000_2002Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,531596,Thousands of dollars,12/31/2002
19000_2003Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,658756,Thousands of dollars,03/31/2003
19000_2003Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,674628,Thousands of dollars,06/30/2003
19000_2003Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,698396,Thousands of dollars,09/30/2003
19000_2003Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,706108,Thousands of dollars,12/31/2003
19000_2004Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,730072,Thousands of dollars,03/31/2004
19000_2004Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,723528,Thousands of dollars,06/30/2004
19000_2004Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,760568,Thousands of dollars,09/30/2004
19000_2004Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,772200,Thousands of dollars,12/31/2004
19000_2005Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,840512,Thousands of dollars,03/31/2005
19000_2005Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,850900,Thousands of dollars,06/30/2005
19000_2005Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,895096,Thousands of dollars,09/30/2005
19000_2005Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,943348,Thousands of dollars,12/31/2005
19000_2006Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,961648,Thousands of dollars,03/31/2006
19000_2006Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,990584,Thousands of dollars,06/30/2006
19000_2006Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1033996,Thousands of dollars,09/30/2006
19000_2006Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1055388,Thousands of dollars,12/31/2006
19000_2007Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1112628,Thousands of dollars,03/31/2007
19000_2007Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1203752,Thousands of dollars,06/30/2007
19000_2007Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1163672,Thousands of dollars,09/30/2007
19000_2007Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1144196,Thousands of dollars,12/31/2007
19000_2008Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1094564,Thousands of dollars,03/31/2008
19000_2008Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1124976,Thousands of dollars,06/30/2008
19000_2008Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1148312,Thousands of dollars,09/30/2008
19000_2008Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1185952,Thousands of dollars,12/31/2008
19000_2009Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1121172,Thousands of dollars,03/31/2009
19000_2009Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1095108,Thousands of dollars,06/30/2009
19000_2009Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1158476,Thousands of dollars,09/30/2009
19000_2009Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1108108,Thousands of dollars,12/31/2009
19000_2010Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1128696,Thousands of dollars,03/31/2010
19000_2010Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1101132,Thousands of dollars,06/30/2010
19000_2010Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1100756,Thousands of dollars,09/30/2010
19000_2010Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1084192,Thousands of dollars,12/31/2010
19000_2011Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1232820,Thousands of dollars,03/31/2011
19000_2011Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1251604,Thousands of dollars,06/30/2011
19000_2011Q3_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1266956,Thousands of dollars,09/30/2011
19000_2011Q4_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1301324,Thousands of dollars,12/31/2011
19000_2012Q1_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1390672,Thousands of dollars,03/31/2012
19000_2012Q2_SQINC5N-1300_quarter,SQINC5N,Personal Income by Major Component and Earnings by NAICS Industry,SQINC5N-1300,Private nonfarm earnings: Management of companies and enterprises,1432500,Thousands of dollars,06/30/2012
